ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0009895	332	11	15	3	112	9	3	false	0.04317266768916001	0.3680362291689854	1.9055576847650592E-15	"negative regulation of catabolic process"
GO:0009605	332	48	15	6	159	10	1	false	0.04330488877106054	0.3680362291689854	7.426995379600725E-42	"response to external stimulus"
GO:0045495	332	1	15	1	276	12	1	false	0.04347826086956491	0.3680362291689854	0.0036231884057972767	"pole plasm"
GO:0003727	332	2	15	2	60	13	1	false	0.04406779661016938	0.3680362291689854	5.649717514124324E-4	"single-stranded RNA binding"
GO:0030515	332	2	15	2	60	13	1	false	0.04406779661016938	0.3680362291689854	5.649717514124324E-4	"snoRNA binding"
GO:0002376	332	60	15	6	317	15	1	false	0.0440834604169444	0.3680362291689854	2.8140636816218703E-66	"immune system process"
GO:0030099	332	8	15	2	59	3	2	false	0.04564889722845977	0.36845383759733163	4.509641028294528E-10	"myeloid cell differentiation"
GO:0034250	332	5	15	2	91	7	4	false	0.04571464955037029	0.36845383759733163	2.1503314800486076E-8	"positive regulation of cellular amide metabolic process"
GO:0016887	332	18	15	4	37	4	1	false	0.04633204633204609	0.36845383759733163	5.658466750501292E-11	"ATPase activity"
GO:0050779	332	3	15	2	43	6	4	false	0.046592658617616536	0.36845383759733163	8.103071063933269E-5	"RNA destabilization"
GO:0016817	332	38	15	4	80	4	1	false	0.04667168274763036	0.36845383759733163	1.0267647787081223E-23	"hydrolase activity, acting on acid anhydrides"
GO:0048523	332	74	15	7	302	15	3	false	0.046906433195746486	0.36845383759733163	1.751432125515845E-72	"negative regulation of cellular process"
GO:0008494	332	2	15	2	7	2	2	false	0.047619047619047596	0.36845383759733163	0.047619047619047596	"translation activator activity"
GO:0038201	332	1	15	1	310	15	2	false	0.048387096774195275	0.36845383759733163	0.003225806451613063	"TOR complex"
GO:0005956	332	1	15	1	310	15	2	false	0.048387096774195275	0.36845383759733163	0.003225806451613063	"protein kinase CK2 complex"
GO:0072669	332	1	15	1	310	15	2	false	0.048387096774195275	0.36845383759733163	0.003225806451613063	"tRNA-splicing ligase complex"
GO:0006396	332	31	15	6	122	12	2	false	0.0490580567138749	0.36845383759733163	1.1257965226487357E-29	"RNA processing"
GO:0032196	332	1	15	1	301	15	1	false	0.04983388704318436	0.36845383759733163	0.0033222591362123367	"transposition"
GO:1903747	332	2	15	1	40	1	3	false	0.050000000000000294	0.36845383759733163	0.0012820512820512864	"regulation of establishment of protein localization to mitochondrion"
GO:0051130	332	32	15	4	207	10	3	false	0.050529285204705315	0.36845383759733163	2.552454447538199E-38	"positive regulation of cellular component organization"
GO:0031369	332	1	15	1	257	13	1	false	0.05058365758754757	0.36845383759733163	0.0038910505836576453	"translation initiation factor binding"
GO:0198738	332	16	15	4	32	4	1	false	0.050611790878754344	0.36845383759733163	1.663670977520987E-9	"cell-cell signaling by wnt"
GO:0034641	332	135	15	12	237	15	2	false	0.052189556190274725	0.37692457248531747	8.681028562847372E-70	"cellular nitrogen compound metabolic process"
GO:0032418	332	2	15	1	35	1	1	false	0.05714285714285729	0.4067369561679492	0.0016806722689075625	"lysosome localization"
GO:0044248	332	73	15	8	233	15	2	false	0.057211352076370875	0.4067369561679492	2.175386576643938E-62	"cellular catabolic process"
GO:0045472	332	1	15	1	69	4	2	false	0.05797101449275356	0.40894281541399796	0.014492753623188337	"response to ether"
GO:0010633	332	2	15	1	34	1	4	false	0.05882352941176444	0.4117647058823511	0.0017825311942958834	"negative regulation of epithelial cell migration"
GO:0061919	332	19	15	3	301	15	1	false	0.059882642556334485	0.4159786620325525	1.754981557956695E-30	"process utilizing autophagic mechanism"
GO:0051128	332	57	15	6	237	13	2	false	0.06261978620855302	0.418390804597701	2.7323253576789965E-56	"regulation of cellular component organization"
GO:0043603	332	36	15	6	135	12	1	false	0.06291918314517118	0.418390804597701	1.290357983014499E-33	"cellular amide metabolic process"
GO:0032204	332	1	15	1	95	6	4	false	0.06315789473684046	0.418390804597701	0.010526315789473413	"regulation of telomere maintenance"
GO:0009893	332	68	15	7	261	15	3	false	0.0632647977197057	0.418390804597701	1.6997230106186017E-64	"positive regulation of metabolic process"
GO:0019079	332	3	15	2	43	7	2	false	0.06409529211571195	0.418390804597701	8.103071063933269E-5	"viral genome replication"
GO:0051236	332	13	15	2	144	5	2	false	0.06463409729816728	0.418390804597701	9.504489448794718E-19	"establishment of RNA localization"
GO:0023052	332	101	15	8	317	15	1	false	0.06474091924318678	0.418390804597701	1.4489134860478456E-85	"signaling"
GO:0007165	332	96	15	8	301	15	5	false	0.0648551422246165	0.418390804597701	2.9262891974796794E-81	"signal transduction"
GO:0035639	332	46	15	5	78	5	2	false	0.06493051756209414	0.418390804597701	1.2785885050503119E-22	"purine ribonucleoside triphosphate binding"
GO:1901355	332	1	15	1	46	3	7	false	0.06521739130434709	0.418390804597701	0.021739130434782414	"response to rapamycin"
GO:0120114	332	5	15	2	143	13	1	false	0.06546883264436044	0.418390804597701	2.153748141075801E-9	"Sm-like protein family complex"
GO:0010629	332	41	15	7	131	13	3	false	0.0662402690918948	0.418390804597701	5.866786217940845E-35	"negative regulation of gene expression"
GO:0150011	332	1	15	1	15	1	3	false	0.06666666666666664	0.418390804597701	0.06666666666666664	"regulation of neuron projection arborization"
GO:0062029	332	2	15	2	6	2	3	false	0.06666666666666664	0.418390804597701	0.06666666666666664	"positive regulation of stress granule assembly"
GO:0051171	332	116	15	11	225	15	2	false	0.06799308706664153	0.4237925289770123	3.8902054744834965E-67	"regulation of nitrogen compound metabolic process"
GO:0010467	332	120	15	12	204	15	1	false	0.06887554197247821	0.4240447343895626	1.6719202086853001E-59	"gene expression"
GO:0071362	332	1	15	1	29	2	2	false	0.0689655172413794	0.4240447343895626	0.034482758620689634	"cellular response to ether"
GO:0006656	332	4	15	2	65	8	3	false	0.07082299421009011	0.42999418435591824	1.4770176060498463E-6	"phosphatidylcholine biosynthetic process"
GO:0030532	332	5	15	2	147	14	3	false	0.07155416094952874	0.42999418435591824	1.872597864230203E-9	"small nuclear ribonucleoprotein complex"
GO:0035145	332	1	15	1	209	15	2	false	0.07177033492823251	0.42999418435591824	0.004784688995215567	"exon-exon junction complex"
GO:0010528	332	1	15	1	181	13	2	false	0.07182320441988964	0.42999418435591824	0.0055248618784532475	"regulation of transposition"
GO:0080090	332	119	15	11	229	15	2	false	0.07253508023047954	0.4314177974492574	2.6246743713476083E-68	"regulation of primary metabolic process"
GO:0043331	332	1	15	1	41	3	2	false	0.07317073170731735	0.4320987654320996	0.02439024390243917	"response to dsRNA"
GO:1903749	332	2	15	1	27	1	4	false	0.07407407407407407	0.4320987654320996	0.00284900284900285	"positive regulation of establishment of protein localization to mitochondrion"
GO:0002371	332	1	15	1	27	2	2	false	0.07407407407407421	0.4320987654320996	0.037037037037037035	"dendritic cell cytokine production"
GO:0010608	332	31	15	6	90	10	1	false	0.0760957634104615	0.4402515723270442	7.675551283836377E-25	"posttranscriptional regulation of gene expression"
GO:0008276	332	2	15	1	77	3	3	false	0.0768967874231019	0.4402515723270442	3.417634996582316E-4	"protein methyltransferase activity"
GO:0033211	332	1	15	1	13	1	2	false	0.07692307692307696	0.4402515723270442	0.07692307692307696	"adiponectin-activated signaling pathway"
GO:0006403	332	15	15	2	116	4	1	false	0.08066344098561393	0.45764972907539464	3.6326777082410397E-19	"RNA localization"
GO:0043903	332	7	15	2	196	14	2	false	0.0810721543301489	0.45764972907539464	5.054667793882316E-13	"regulation of symbiosis, encompassing mutualism through parasitism"
GO:0005654	332	75	15	6	320	14	2	false	0.08147171001122411	0.45764972907539464	4.0405282581189467E-75	"nucleoplasm"
GO:0002372	332	1	15	1	24	2	3	false	0.08333333333333322	0.4623983739837392	0.04166666666666653	"myeloid dendritic cell cytokine production"
GO:0140058	332	1	15	1	12	1	1	false	0.08333333333333322	0.4623983739837392	0.08333333333333322	"neuron projection arborization"
GO:0043204	332	2	15	1	320	14	2	false	0.08571708463948835	0.47274270922384487	1.9592476489024725E-5	"perikaryon"
GO:0048732	332	8	15	2	58	4	1	false	0.08760930539515033	0.47771809154703054	5.217035699399583E-10	"gland development"
GO:0003700	332	25	15	3	55	3	3	false	0.0876691442729166	0.47771809154703054	3.240597127024605E-16	"DNA-binding transcription factor activity"
GO:0034645	332	105	15	9	201	12	3	false	0.09033658712371645	0.48747823757866743	6.765050081751814E-60	"cellular macromolecule biosynthetic process"
GO:1902117	332	6	15	2	42	4	4	false	0.09099437148217791	0.48747823757866743	1.9062920218247967E-7	"positive regulation of organelle assembly"
GO:0005524	332	33	15	5	52	5	3	false	0.0913196047649824	0.48747823757866743	1.3095796444483221E-14	"ATP binding"
GO:0022626	332	1	15	1	131	12	2	false	0.09160305343511223	0.48747823757866743	0.007633587786259341	"cytosolic ribosome"
GO:0010529	332	1	15	1	74	7	3	false	0.09459459459459515	0.49684291856861623	0.013513513513513471	"negative regulation of transposition"
GO:0015931	332	14	15	2	99	4	2	false	0.09478622751818158	0.49684291856861623	2.631525575701452E-17	"nucleobase-containing compound transport"
GO:0007154	332	103	15	8	301	15	1	false	0.09536081837955247	0.49684291856861623	2.130092452564777E-83	"cell communication"
GO:0051172	332	38	15	5	219	15	3	false	0.09554671510934928	0.49684291856861623	1.8319921489444876E-43	"negative regulation of nitrogen compound metabolic process"
GO:0048524	332	6	15	2	129	12	3	false	0.0966892784782219	0.4998363281616466	1.7580323089770776E-10	"positive regulation of viral process"
GO:0009056	332	83	15	8	241	15	1	false	0.0972209121808917	0.4998363281616466	7.458612962715257E-67	"catabolic process"
GO:0032924	332	1	15	1	10	1	1	false	0.0999999999999999	0.5112359550561792	0.0999999999999999	"activin receptor signaling pathway"
GO:0045727	332	5	15	2	77	9	7	false	0.10143945572928761	0.5156977916963784	5.0612884066379544E-8	"positive regulation of translation"
GO:0090079	332	4	15	2	95	14	2	false	0.10218954027663578	0.5166248980652142	3.141152394578919E-7	"translation regulator activity, nucleic acid binding"
GO:2000059	332	2	15	1	19	1	3	false	0.10526315789473668	0.5292236115149744	0.005847953216374287	"negative regulation of ubiquitin-dependent protein catabolic process"
GO:0042788	332	3	15	2	8	2	2	false	0.1071428571428571	0.5323204046558812	0.017857142857142835	"polysomal ribosome"
GO:0061726	332	3	15	1	28	1	2	false	0.10714285714285729	0.5323204046558812	3.052503052503051E-4	"mitochondrion disassembly"
GO:0044089	332	16	15	3	157	12	3	false	0.10801145934754276	0.5323204046558812	3.3858416916212837E-22	"positive regulation of cellular component biogenesis"
GO:0040029	332	18	15	4	90	10	1	false	0.10821898336410771	0.5323204046558812	2.63876740621417E-19	"regulation of gene expression, epigenetic"
GO:1904813	332	2	15	1	141	8	2	false	0.11063829787233186	0.5378250591016547	1.0131712259371244E-4	"ficolin-1-rich granule lumen"
GO:0033643	332	1	15	1	9	1	2	false	0.11111111111111104	0.5378250591016547	0.11111111111111104	"host cell part"
GO:0060393	332	3	15	1	27	1	3	false	0.11111111111111109	0.5378250591016547	3.418803418803417E-4	"regulation of pathway-restricted SMAD protein phosphorylation"
GO:0031981	332	85	15	8	186	12	2	false	0.11366997931403326	0.5472999004009009	3.463003682760075E-55	"nuclear lumen"
GO:0045087	332	13	15	3	48	5	2	false	0.11474714770274211	0.5495784442605016	5.183274111743763E-12	"innate immune response"
GO:0009058	332	133	15	11	241	15	1	false	0.11567403613004115	0.5499410876846691	2.0095681436308257E-71	"biosynthetic process"
GO:1901575	332	70	15	7	236	15	2	false	0.11737772094564258	0.5499410876846691	8.57810566799085E-62	"organic substance catabolic process"
GO:0008213	332	4	15	1	99	3	1	false	0.11752704830760233	0.5499410876846691	2.6564827743029676E-7	"protein alkylation"
GO:1903955	332	2	15	1	17	1	5	false	0.11764705882352952	0.5499410876846691	0.0073529411764706055	"positive regulation of protein targeting to mitochondrion"
GO:0019219	332	73	15	9	160	14	4	false	0.11784451878957194	0.5499410876846691	1.9984031336797819E-47	"regulation of nucleobase-containing compound metabolic process"
GO:0031929	332	1	15	1	59	7	1	false	0.11864406779661048	0.5508474576271201	0.01694915254237277	"TOR signaling"
GO:1905818	332	3	15	1	25	1	3	false	0.12000000000000016	0.5543147208121835	4.347826086956512E-4	"regulation of chromosome separation"
GO:0033574	332	1	15	1	33	4	4	false	0.12121212121212085	0.5570860116314645	0.030303030303030103	"response to testosterone"
GO:0051304	332	3	15	1	48	2	2	false	0.12234042553191389	0.5594461670052344	5.7816836262718616E-5	"chromosome separation"
GO:0009615	332	8	15	3	28	5	1	false	0.12307692307692288	0.559999999999999	3.2173945217423276E-7	"response to virus"
GO:0032925	332	1	15	1	8	1	2	false	0.12499999999999997	0.563118811881188	0.12499999999999997	"regulation of activin receptor signaling pathway"
GO:1903214	332	2	15	1	16	1	4	false	0.12499999999999997	0.563118811881188	0.008333333333333312	"regulation of protein targeting to mitochondrion"
GO:0070161	332	15	15	2	41	2	1	false	0.12804878048780693	0.5678380711757244	1.5764845287979228E-11	"anchoring junction"
GO:0010604	332	63	15	7	208	15	3	false	0.12812711368065247	0.5678380711757244	6.617651107834245E-55	"positive regulation of macromolecule metabolic process"
GO:0031324	332	45	15	5	239	15	4	false	0.12840358435875962	0.5678380711757244	9.380756565819572E-50	"negative regulation of cellular metabolic process"
GO:0006952	332	26	15	4	84	7	1	false	0.1289457970241008	0.5678380711757244	2.8602674376974984E-22	"defense response"
GO:0051716	332	129	15	9	303	15	2	false	0.12916756124546697	0.5678380711757244	3.79168802137108E-89	"cellular response to stimulus"
GO:0044249	332	131	15	11	233	15	2	false	0.132407648139995	0.5768986940535055	8.407194884874783E-69	"cellular biosynthetic process"
GO:0009894	332	45	15	6	156	13	2	false	0.13270860583733185	0.5768986940535055	2.822734884215333E-40	"regulation of catabolic process"
GO:0003159	332	2	15	1	15	1	2	false	0.13333333333333328	0.5768986940535055	0.009523809523809502	"morphogenesis of an endothelium"
GO:0008654	332	8	15	2	132	11	4	false	0.1342029382067491	0.5768986940535055	5.430602125276626E-13	"phospholipid biosynthetic process"
